"";"text";"favorited";"favoriteCount";"replyToSN";"created";"truncated";"replyToSID";"id";"replyToUID";"statusSource";"screenName";"retweetCount";"isRetweet";"retweeted";"longitude";"latitude"
"592";"RT @ajkendof: [<U+7B2C>65<U+56DE><U+5168><U+65E5><U+672C><U+5263><U+9053><U+9078><U+624B><U+6A29><U+5927><U+4F1A>]
<U+6C7A><U+52DD>
<U+5185><U+6751> <U+826F><U+4E00>(<U+6771><U+4EAC><U+90FD>)- <U+30B3><U+30B3> <U+897F><U+6751> <U+82F1><U+4E45>(<U+718A><U+672C><U+770C>)
<U+897F><U+6751><U+9078><U+624B>2<U+5E74><U+3076><U+308A>2<U+5EA6><U+76EE><U+306E><U+512A><U+52DD><U+3002>
 #kendo #<U+5263><U+9053> https://t.co/4MJan3i9wl";FALSE;0;NA;2017-11-03 08:15:54;FALSE;NA;"926362285534167040";NA;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";"saturindr";326;TRUE;FALSE;NA;NA
"593";"RT @ajkendof: [<U+7B2C>65<U+56DE><U+5168><U+65E5><U+672C><U+5263><U+9053><U+9078><U+624B><U+6A29><U+5927><U+4F1A>]

<U+512A><U+52DD> <U+897F><U+6751> <U+82F1><U+4E45>(<U+718A><U+672C><U+770C>)2<U+5E74><U+3076><U+308A>2<U+5EA6><U+76EE>
<U+4E8C><U+4F4D> <U+5185><U+6751> <U+826F><U+4E00>(<U+6771><U+4EAC><U+90FD>)
<U+4E09><U+4F4D> <U+6797><U+7530> <U+5321><U+5E73>(<U+798F><U+4E95><U+770C>)
<U+4E09><U+4F4D> <U+7560><U+4E2D> <U+5B8F><U+8F14>(<U+6771><U+4EAC><U+90FD>)

#kendo #<U+5263><U+9053>";FALSE;0;NA;2017-11-03 08:15:46;FALSE;NA;"926362251497324544";NA;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";"Libra_sugaRS";263;TRUE;FALSE;NA;NA
"594";"<U+305D><U+308C><U+3068><U+306D><U+3001>30<U+4EE3><U+5F8C><U+534A><U+304F><U+3089><U+3044><U+306B><U+306A><U+308B><U+3068><U+306A><U+305C><U+304B><U+5E74><U+9F62><U+3092><U+8A9E><U+3089><U+308C><U+308B><U+3088><U+3046><U+306B><U+306A><U+308B><U+3051><U+3069><U+3001><U+3084><U+3081><U+308B><U+3079><U+304D><U+3067><U+3057><U+3087><U+3046><U+3002><U+5263><U+9053><U+306F>80<U+4EE3><U+3067><U+3082><U+7D9A><U+3051><U+3089><U+308C><U+308B><U+306E><U+306F><U+77E5><U+3089><U+308C><U+3066><U+3044><U+308B><U+3057><U+3001><U+4F53><U+9A13><U+304C><U+7A4D><U+307E><U+308C><U+3066><U+5145><U+5B9F><U+3059><U+308B><U+6B66><U+9053><U+3060><U+3068><U+601D><U+3046><U+306E><U+3067><U+3059><U+3002>#kendo #<U+5263><U+9053>";FALSE;0;NA;2017-11-03 08:15:45;FALSE;NA;"926362249031061504";NA;"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>";"nihiru_tw";0;FALSE;FALSE;NA;NA
"595";"RT @ajkendof: [<U+7B2C>65<U+56DE><U+5168><U+65E5><U+672C><U+5263><U+9053><U+9078><U+624B><U+6A29><U+5927><U+4F1A>]
<U+6C7A><U+52DD>
<U+5185><U+6751> <U+826F><U+4E00>(<U+6771><U+4EAC><U+90FD>)- <U+30B3><U+30B3> <U+897F><U+6751> <U+82F1><U+4E45>(<U+718A><U+672C><U+770C>)
<U+897F><U+6751><U+9078><U+624B>2<U+5E74><U+3076><U+308A>2<U+5EA6><U+76EE><U+306E><U+512A><U+52DD><U+3002>
 #kendo #<U+5263><U+9053>";FALSE;0;NA;2017-11-03 08:15:30;FALSE;NA;"926362183855828992";NA;"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>";"gissy_hiro";177;TRUE;FALSE;NA;NA
"596";"RT @ajkendof: [<U+7B2C>65<U+56DE><U+5168><U+65E5><U+672C><U+5263><U+9053><U+9078><U+624B><U+6A29><U+5927><U+4F1A>]

<U+512A><U+52DD> <U+897F><U+6751> <U+82F1><U+4E45>(<U+718A><U+672C><U+770C>)2<U+5E74><U+3076><U+308A>2<U+5EA6><U+76EE>
<U+4E8C><U+4F4D> <U+5185><U+6751> <U+826F><U+4E00>(<U+6771><U+4EAC><U+90FD>)
<U+4E09><U+4F4D> <U+6797><U+7530> <U+5321><U+5E73>(<U+798F><U+4E95><U+770C>)
<U+4E09><U+4F4D> <U+7560><U+4E2D> <U+5B8F><U+8F14>(<U+6771><U+4EAC><U+90FD>)

#kendo #<U+5263><U+9053>";FALSE;0;NA;2017-11-03 08:15:24;FALSE;NA;"926362159944122368";NA;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";"kanako_tk";263;TRUE;FALSE;NA;NA
"597";"RT @ajkendof: [<U+7B2C>65<U+56DE><U+5168><U+65E5><U+672C><U+5263><U+9053><U+9078><U+624B><U+6A29><U+5927><U+4F1A>]
<U+6C7A><U+52DD>
<U+5185><U+6751> <U+826F><U+4E00>(<U+6771><U+4EAC><U+90FD>)- <U+30B3><U+30B3> <U+897F><U+6751> <U+82F1><U+4E45>(<U+718A><U+672C><U+770C>)
<U+897F><U+6751><U+9078><U+624B>2<U+5E74><U+3076><U+308A>2<U+5EA6><U+76EE><U+306E><U+512A><U+52DD><U+3002>
 #kendo #<U+5263><U+9053> https://t.co/4MJan3i9wl";FALSE;0;NA;2017-11-03 08:14:58;FALSE;NA;"926362051106050049";NA;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";"MCZ_TAGYOU06";326;TRUE;FALSE;NA;NA
"598";"RT @ajkendof: [<U+7B2C>65<U+56DE><U+5168><U+65E5><U+672C><U+5263><U+9053><U+9078><U+624B><U+6A29><U+5927><U+4F1A>]

<U+512A><U+52DD> <U+897F><U+6751> <U+82F1><U+4E45>(<U+718A><U+672C><U+770C>)2<U+5E74><U+3076><U+308A>2<U+5EA6><U+76EE>
<U+4E8C><U+4F4D> <U+5185><U+6751> <U+826F><U+4E00>(<U+6771><U+4EAC><U+90FD>)
<U+4E09><U+4F4D> <U+6797><U+7530> <U+5321><U+5E73>(<U+798F><U+4E95><U+770C>)
<U+4E09><U+4F4D> <U+7560><U+4E2D> <U+5B8F><U+8F14>(<U+6771><U+4EAC><U+90FD>)

#kendo #<U+5263><U+9053>";FALSE;0;NA;2017-11-03 08:14:56;FALSE;NA;"926362043522752512";NA;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";"gin8383";263;TRUE;FALSE;NA;NA
"599";"RT @ajkendof: [<U+7B2C>65<U+56DE><U+5168><U+65E5><U+672C><U+5263><U+9053><U+9078><U+624B><U+6A29><U+5927><U+4F1A>]

<U+512A><U+52DD> <U+897F><U+6751> <U+82F1><U+4E45>(<U+718A><U+672C><U+770C>)2<U+5E74><U+3076><U+308A>2<U+5EA6><U+76EE>
<U+4E8C><U+4F4D> <U+5185><U+6751> <U+826F><U+4E00>(<U+6771><U+4EAC><U+90FD>)
<U+4E09><U+4F4D> <U+6797><U+7530> <U+5321><U+5E73>(<U+798F><U+4E95><U+770C>)
<U+4E09><U+4F4D> <U+7560><U+4E2D> <U+5B8F><U+8F14>(<U+6771><U+4EAC><U+90FD>)

#kendo #<U+5263><U+9053>";FALSE;0;NA;2017-11-03 08:14:54;FALSE;NA;"926362033582358533";NA;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";"nishidayuma0124";263;TRUE;FALSE;NA;NA
"600";"RT @ajkendof: [<U+7B2C>65<U+56DE><U+5168><U+65E5><U+672C><U+5263><U+9053><U+9078><U+624B><U+6A29><U+5927><U+4F1A>]

<U+512A><U+52DD> <U+897F><U+6751> <U+82F1><U+4E45>(<U+718A><U+672C><U+770C>)2<U+5E74><U+3076><U+308A>2<U+5EA6><U+76EE>
<U+4E8C><U+4F4D> <U+5185><U+6751> <U+826F><U+4E00>(<U+6771><U+4EAC><U+90FD>)
<U+4E09><U+4F4D> <U+6797><U+7530> <U+5321><U+5E73>(<U+798F><U+4E95><U+770C>)
<U+4E09><U+4F4D> <U+7560><U+4E2D> <U+5B8F><U+8F14>(<U+6771><U+4EAC><U+90FD>)

#kendo #<U+5263><U+9053>";FALSE;0;NA;2017-11-03 08:14:51;FALSE;NA;"926362019539775488";NA;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";"syura_KanaHana";263;TRUE;FALSE;NA;NA
"601";"RT @ajkendof: [<U+7B2C>65<U+56DE><U+5168><U+65E5><U+672C><U+5263><U+9053><U+9078><U+624B><U+6A29><U+5927><U+4F1A>]
<U+6C7A><U+52DD>
<U+5185><U+6751> <U+826F><U+4E00>(<U+6771><U+4EAC><U+90FD>)- <U+30B3><U+30B3> <U+897F><U+6751> <U+82F1><U+4E45>(<U+718A><U+672C><U+770C>)
<U+897F><U+6751><U+9078><U+624B>2<U+5E74><U+3076><U+308A>2<U+5EA6><U+76EE><U+306E><U+512A><U+52DD><U+3002>
 #kendo #<U+5263><U+9053> https://t.co/4MJan3i9wl";FALSE;0;NA;2017-11-03 08:14:50;FALSE;NA;"926362017732083713";NA;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";"nishidayuma0124";326;TRUE;FALSE;NA;NA
"602";"RT @ajkendof: [<U+7B2C>65<U+56DE><U+5168><U+65E5><U+672C><U+5263><U+9053><U+9078><U+624B><U+6A29><U+5927><U+4F1A>]
<U+6C7A><U+52DD>
<U+5185><U+6751> <U+826F><U+4E00>(<U+6771><U+4EAC><U+90FD>)- <U+30B3><U+30B3> <U+897F><U+6751> <U+82F1><U+4E45>(<U+718A><U+672C><U+770C>)
<U+897F><U+6751><U+9078><U+624B>2<U+5E74><U+3076><U+308A>2<U+5EA6><U+76EE><U+306E><U+512A><U+52DD><U+3002>
 #kendo #<U+5263><U+9053> https://t.co/4MJan3i9wl";FALSE;0;NA;2017-11-03 08:14:36;FALSE;NA;"926361956692385793";NA;"<a href=""https://sites.google.com/site/tweentwitterclient/"" rel=""nofollow"">Tween</a>";"Cynthia9158m";326;TRUE;FALSE;NA;NA
"603";"<U+6C7A><U+52DD><U+306F><U+897F><U+6751><U+304C><U+5727><U+5012><U+3002><U+30C1><U+30E3><U+30EC><U+30F3><U+30B8><U+30E3><U+30FC><U+306B><U+5FB9><U+3057><U+305F><U+8A66><U+5408><U+3076><U+308A><U+304C><U+898B><U+4E8B><U+3002><U+304A><U+305D><U+3089><U+304F><U+4F55><U+5E74><U+3082><U+3001><U+81EA><U+5206><U+306B><U+3068><U+3063><U+3066><U+306E><U+30B9><U+30FC><U+30D1><U+30FC><U+30B9><U+30BF><U+30FC><U+3068><U+300C><U+5168><U+65E5><U+672C><U+306E><U+6C7A><U+52DD><U+3067><U+5F53><U+305F><U+3063><U+305F><U+3089><U+3001><U+3053><U+3046><U+3057><U+3088><U+3046><U+3042><U+3042><U+3057><U+3088><U+3046><U+300D><U+3068><U+4F55><U+5EA6><U+3082><U+5984><U+60F3><U+3092><U+7E70><U+308A><U+5E83><U+3052><U+3066><U+3044><U+305F><U+3068><U+601D><U+3044><U+307E><U+3059><U+304C><U+3001><U+305D><U+308C><U+3092><U+601D><U+3044><U+304D><U+308A><U+5C55><U+958B><U+3057><U+305F><U+3088><U+3046><U+306B><U+898B><U+3048><U+307E><U+3057><U+305F><U+3002>#kendo";FALSE;1;NA;2017-11-03 08:14:31;FALSE;NA;"926361939219042304";NA;"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>";"tana_aaka";0;FALSE;FALSE;NA;NA
"604";"<U+6C7A><U+52DD><U+306F><U+897F><U+6751><U+304C><U+5727><U+5012><U+3002><U+30C1><U+30E3><U+30EC><U+30F3><U+30B8><U+30E3><U+30FC><U+306B><U+5FB9><U+3057><U+305F><U+8A66><U+5408><U+3076><U+308A><U+304C><U+898B><U+4E8B><U+3002><U+304A><U+305D><U+3089><U+304F><U+4F55><U+5E74><U+3082><U+3001><U+81EA><U+5206><U+306B><U+3068><U+3063><U+3066><U+306E><U+30B9><U+30FC><U+30D1><U+30FC><U+30B9><U+30BF><U+30FC><U+3068><U+300C><U+5168><U+65E5><U+672C><U+306E><U+6C7A><U+52DD><U+3067><U+5F53><U+305F><U+3063><U+305F><U+3089><U+3001><U+3053><U+3046><U+3057><U+3088><U+3046><U+3042><U+3042><U+3057><U+3088><U+3046><U+300D><U+3068><U+4F55><U+5EA6><U+3082><U+5984><U+60F3><U+3092><U+7E70><U+308A><U+5E83><U+3052><U+3066><U+3044><U+305F><U+3068><U+601D><U+3044><U+307E><U+3059><U+304C><U+3001><U+305D><U+308C><U+3092><U+601D><U+3044><U+304D><U+308A><U+5C55><U+958B><U+3057><U+305F><U+3088><U+3046><U+306B><U+898B><U+3048><U+307E><U+3057><U+305F><U+3002>#kendo";FALSE;1;NA;2017-11-03 08:14:31;FALSE;NA;"926361939172786177";NA;"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>";"koh_ichiroh";0;FALSE;FALSE;NA;NA
"605";"RT @ajkendof: [<U+7B2C>65<U+56DE><U+5168><U+65E5><U+672C><U+5263><U+9053><U+9078><U+624B><U+6A29><U+5927><U+4F1A>]

<U+512A><U+52DD> <U+897F><U+6751> <U+82F1><U+4E45>(<U+718A><U+672C><U+770C>)2<U+5E74><U+3076><U+308A>2<U+5EA6><U+76EE>
<U+4E8C><U+4F4D> <U+5185><U+6751> <U+826F><U+4E00>(<U+6771><U+4EAC><U+90FD>)
<U+4E09><U+4F4D> <U+6797><U+7530> <U+5321><U+5E73>(<U+798F><U+4E95><U+770C>)
<U+4E09><U+4F4D> <U+7560><U+4E2D> <U+5B8F><U+8F14>(<U+6771><U+4EAC><U+90FD>)

#kendo #<U+5263><U+9053>";FALSE;0;NA;2017-11-03 08:14:28;FALSE;NA;"926361926795386880";NA;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";"1028naotoro";263;TRUE;FALSE;NA;NA
"606";"RT @ajkendof: [<U+7B2C>65<U+56DE><U+5168><U+65E5><U+672C><U+5263><U+9053><U+9078><U+624B><U+6A29><U+5927><U+4F1A>]
<U+6C7A><U+52DD>
<U+5185><U+6751> <U+826F><U+4E00>(<U+6771><U+4EAC><U+90FD>)- <U+30B3><U+30B3> <U+897F><U+6751> <U+82F1><U+4E45>(<U+718A><U+672C><U+770C>)
<U+897F><U+6751><U+9078><U+624B>2<U+5E74><U+3076><U+308A>2<U+5EA6><U+76EE><U+306E><U+512A><U+52DD><U+3002>
 #kendo #<U+5263><U+9053> https://t.co/4MJan3i9wl";FALSE;0;NA;2017-11-03 08:14:25;FALSE;NA;"926361913407152129";NA;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";"0ps12824729426";326;TRUE;FALSE;NA;NA
"607";"RT @ajkendof: [<U+7B2C>65<U+56DE><U+5168><U+65E5><U+672C><U+5263><U+9053><U+9078><U+624B><U+6A29><U+5927><U+4F1A>]
<U+6C7A><U+52DD>
<U+5185><U+6751> <U+826F><U+4E00>(<U+6771><U+4EAC><U+90FD>)- <U+30B3><U+30B3> <U+897F><U+6751> <U+82F1><U+4E45>(<U+718A><U+672C><U+770C>)
<U+897F><U+6751><U+9078><U+624B>2<U+5E74><U+3076><U+308A>2<U+5EA6><U+76EE><U+306E><U+512A><U+52DD><U+3002>
 #kendo #<U+5263><U+9053> https://t.co/4MJan3i9wl";FALSE;0;NA;2017-11-03 08:14:22;FALSE;NA;"926361899259772928";NA;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";"seibulaions2";326;TRUE;FALSE;NA;NA
"608";"RT @ajkendof: [<U+7B2C>65<U+56DE><U+5168><U+65E5><U+672C><U+5263><U+9053><U+9078><U+624B><U+6A29><U+5927><U+4F1A>]
<U+6C7A><U+52DD>
<U+5185><U+6751> <U+826F><U+4E00>(<U+6771><U+4EAC><U+90FD>)- <U+30B3><U+30B3> <U+897F><U+6751> <U+82F1><U+4E45>(<U+718A><U+672C><U+770C>)
<U+897F><U+6751><U+9078><U+624B>2<U+5E74><U+3076><U+308A>2<U+5EA6><U+76EE><U+306E><U+512A><U+52DD><U+3002>
 #kendo #<U+5263><U+9053>";FALSE;0;NA;2017-11-03 08:14:16;FALSE;NA;"926361874081316865";NA;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";"chie_lingmu";177;TRUE;FALSE;NA;NA
"609";"RT @ajkendof: [<U+7B2C>65<U+56DE><U+5168><U+65E5><U+672C><U+5263><U+9053><U+9078><U+624B><U+6A29><U+5927><U+4F1A>]

<U+512A><U+52DD> <U+897F><U+6751> <U+82F1><U+4E45>(<U+718A><U+672C><U+770C>)2<U+5E74><U+3076><U+308A>2<U+5EA6><U+76EE>
<U+4E8C><U+4F4D> <U+5185><U+6751> <U+826F><U+4E00>(<U+6771><U+4EAC><U+90FD>)
<U+4E09><U+4F4D> <U+6797><U+7530> <U+5321><U+5E73>(<U+798F><U+4E95><U+770C>)
<U+4E09><U+4F4D> <U+7560><U+4E2D> <U+5B8F><U+8F14>(<U+6771><U+4EAC><U+90FD>)

#kendo #<U+5263><U+9053>";FALSE;0;NA;2017-11-03 08:14:07;FALSE;NA;"926361838308155392";NA;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";"yasuyukiH110815";263;TRUE;FALSE;NA;NA
"610";"RT @ajkendof: [<U+7B2C>65<U+56DE><U+5168><U+65E5><U+672C><U+5263><U+9053><U+9078><U+624B><U+6A29><U+5927><U+4F1A>]
<U+6C7A><U+52DD>
<U+5185><U+6751> <U+826F><U+4E00>(<U+6771><U+4EAC><U+90FD>)- <U+30B3><U+30B3> <U+897F><U+6751> <U+82F1><U+4E45>(<U+718A><U+672C><U+770C>)
<U+897F><U+6751><U+9078><U+624B>2<U+5E74><U+3076><U+308A>2<U+5EA6><U+76EE><U+306E><U+512A><U+52DD><U+3002>
 #kendo #<U+5263><U+9053> https://t.co/4MJan3i9wl";FALSE;0;NA;2017-11-03 08:13:56;FALSE;NA;"926361791252217857";NA;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";"ods_87";326;TRUE;FALSE;NA;NA
"611";"RT @ajkendof: [<U+7B2C>65<U+56DE><U+5168><U+65E5><U+672C><U+5263><U+9053><U+9078><U+624B><U+6A29><U+5927><U+4F1A>]

<U+512A><U+52DD> <U+897F><U+6751> <U+82F1><U+4E45>(<U+718A><U+672C><U+770C>)2<U+5E74><U+3076><U+308A>2<U+5EA6><U+76EE>
<U+4E8C><U+4F4D> <U+5185><U+6751> <U+826F><U+4E00>(<U+6771><U+4EAC><U+90FD>)
<U+4E09><U+4F4D> <U+6797><U+7530> <U+5321><U+5E73>(<U+798F><U+4E95><U+770C>)
<U+4E09><U+4F4D> <U+7560><U+4E2D> <U+5B8F><U+8F14>(<U+6771><U+4EAC><U+90FD>)

#kendo #<U+5263><U+9053>";FALSE;0;NA;2017-11-03 08:13:53;FALSE;NA;"926361778421825542";NA;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";"EvP2ovttB0UssIK";263;TRUE;FALSE;NA;NA
"612";"RT @ajkendof: [<U+7B2C>65<U+56DE><U+5168><U+65E5><U+672C><U+5263><U+9053><U+9078><U+624B><U+6A29><U+5927><U+4F1A>]

<U+512A><U+52DD> <U+897F><U+6751> <U+82F1><U+4E45>(<U+718A><U+672C><U+770C>)2<U+5E74><U+3076><U+308A>2<U+5EA6><U+76EE>
<U+4E8C><U+4F4D> <U+5185><U+6751> <U+826F><U+4E00>(<U+6771><U+4EAC><U+90FD>)
<U+4E09><U+4F4D> <U+6797><U+7530> <U+5321><U+5E73>(<U+798F><U+4E95><U+770C>)
<U+4E09><U+4F4D> <U+7560><U+4E2D> <U+5B8F><U+8F14>(<U+6771><U+4EAC><U+90FD>)

#kendo #<U+5263><U+9053>";FALSE;0;NA;2017-11-03 08:13:52;FALSE;NA;"926361771882946560";NA;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";"hskenncutter";263;TRUE;FALSE;NA;NA
"613";"RT @ajkendof: [<U+7B2C>65<U+56DE><U+5168><U+65E5><U+672C><U+5263><U+9053><U+9078><U+624B><U+6A29><U+5927><U+4F1A>]
<U+6C7A><U+52DD>
<U+5185><U+6751> <U+826F><U+4E00>(<U+6771><U+4EAC><U+90FD>)- <U+30B3><U+30B3> <U+897F><U+6751> <U+82F1><U+4E45>(<U+718A><U+672C><U+770C>)
<U+897F><U+6751><U+9078><U+624B>2<U+5E74><U+3076><U+308A>2<U+5EA6><U+76EE><U+306E><U+512A><U+52DD><U+3002>
 #kendo #<U+5263><U+9053> https://t.co/4MJan3i9wl";FALSE;0;NA;2017-11-03 08:13:49;FALSE;NA;"926361759220240384";NA;"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>";"kurodasan394";326;TRUE;FALSE;NA;NA
"614";"RT @ajkendof: [<U+7B2C>65<U+56DE><U+5168><U+65E5><U+672C><U+5263><U+9053><U+9078><U+624B><U+6A29><U+5927><U+4F1A>]

<U+512A><U+52DD> <U+897F><U+6751> <U+82F1><U+4E45>(<U+718A><U+672C><U+770C>)2<U+5E74><U+3076><U+308A>2<U+5EA6><U+76EE>
<U+4E8C><U+4F4D> <U+5185><U+6751> <U+826F><U+4E00>(<U+6771><U+4EAC><U+90FD>)
<U+4E09><U+4F4D> <U+6797><U+7530> <U+5321><U+5E73>(<U+798F><U+4E95><U+770C>)
<U+4E09><U+4F4D> <U+7560><U+4E2D> <U+5B8F><U+8F14>(<U+6771><U+4EAC><U+90FD>)

#kendo #<U+5263><U+9053>";FALSE;0;NA;2017-11-03 08:13:44;FALSE;NA;"926361740366848000";NA;"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>";"AfgWKd7aU2vy3H6";263;TRUE;FALSE;NA;NA
"615";"RT @ajkendof: [<U+7B2C>65<U+56DE><U+5168><U+65E5><U+672C><U+5263><U+9053><U+9078><U+624B><U+6A29><U+5927><U+4F1A>]

<U+512A><U+52DD> <U+897F><U+6751> <U+82F1><U+4E45>(<U+718A><U+672C><U+770C>)2<U+5E74><U+3076><U+308A>2<U+5EA6><U+76EE>
<U+4E8C><U+4F4D> <U+5185><U+6751> <U+826F><U+4E00>(<U+6771><U+4EAC><U+90FD>)
<U+4E09><U+4F4D> <U+6797><U+7530> <U+5321><U+5E73>(<U+798F><U+4E95><U+770C>)
<U+4E09><U+4F4D> <U+7560><U+4E2D> <U+5B8F><U+8F14>(<U+6771><U+4EAC><U+90FD>)

#kendo #<U+5263><U+9053>";FALSE;0;NA;2017-11-03 08:13:38;FALSE;NA;"926361713217216512";NA;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";"love_tea_time";263;TRUE;FALSE;NA;NA
"616";"RT @ajkendof: [<U+7B2C>65<U+56DE><U+5168><U+65E5><U+672C><U+5263><U+9053><U+9078><U+624B><U+6A29><U+5927><U+4F1A>]
<U+6C7A><U+52DD>
<U+5185><U+6751> <U+826F><U+4E00>(<U+6771><U+4EAC><U+90FD>)- <U+30B3><U+30B3> <U+897F><U+6751> <U+82F1><U+4E45>(<U+718A><U+672C><U+770C>)
<U+897F><U+6751><U+9078><U+624B>2<U+5E74><U+3076><U+308A>2<U+5EA6><U+76EE><U+306E><U+512A><U+52DD><U+3002>
 #kendo #<U+5263><U+9053>";FALSE;0;NA;2017-11-03 08:13:31;FALSE;NA;"926361683773177856";NA;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";"handtatsu228";177;TRUE;FALSE;NA;NA
"617";"RT @ajkendof: [<U+7B2C>65<U+56DE><U+5168><U+65E5><U+672C><U+5263><U+9053><U+9078><U+624B><U+6A29><U+5927><U+4F1A>]
<U+6C7A><U+52DD>
<U+5185><U+6751> <U+826F><U+4E00>(<U+6771><U+4EAC><U+90FD>)- <U+30B3><U+30B3> <U+897F><U+6751> <U+82F1><U+4E45>(<U+718A><U+672C><U+770C>)
<U+897F><U+6751><U+9078><U+624B>2<U+5E74><U+3076><U+308A>2<U+5EA6><U+76EE><U+306E><U+512A><U+52DD><U+3002>
 #kendo #<U+5263><U+9053> https://t.co/4MJan3i9wl";FALSE;0;NA;2017-11-03 08:13:26;FALSE;NA;"926361664085041152";NA;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";"C4nHinGQZrNxeMw";326;TRUE;FALSE;NA;NA
"618";"RT @ajkendof: [<U+7B2C>65<U+56DE><U+5168><U+65E5><U+672C><U+5263><U+9053><U+9078><U+624B><U+6A29><U+5927><U+4F1A>]
<U+6C7A><U+52DD>
<U+5185><U+6751> <U+826F><U+4E00>(<U+6771><U+4EAC><U+90FD>)- <U+30B3><U+30B3> <U+897F><U+6751> <U+82F1><U+4E45>(<U+718A><U+672C><U+770C>)
<U+897F><U+6751><U+9078><U+624B>2<U+5E74><U+3076><U+308A>2<U+5EA6><U+76EE><U+306E><U+512A><U+52DD><U+3002>
 #kendo #<U+5263><U+9053> https://t.co/4MJan3i9wl";FALSE;0;NA;2017-11-03 08:13:16;FALSE;NA;"926361621072449536";NA;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";"jpSzGj02wg0RUqM";326;TRUE;FALSE;NA;NA
"619";"RT @ajkendof: [<U+7B2C>65<U+56DE><U+5168><U+65E5><U+672C><U+5263><U+9053><U+9078><U+624B><U+6A29><U+5927><U+4F1A>]

<U+512A><U+52DD> <U+897F><U+6751> <U+82F1><U+4E45>(<U+718A><U+672C><U+770C>)2<U+5E74><U+3076><U+308A>2<U+5EA6><U+76EE>
<U+4E8C><U+4F4D> <U+5185><U+6751> <U+826F><U+4E00>(<U+6771><U+4EAC><U+90FD>)
<U+4E09><U+4F4D> <U+6797><U+7530> <U+5321><U+5E73>(<U+798F><U+4E95><U+770C>)
<U+4E09><U+4F4D> <U+7560><U+4E2D> <U+5B8F><U+8F14>(<U+6771><U+4EAC><U+90FD>)

#kendo #<U+5263><U+9053>";FALSE;0;NA;2017-11-03 08:13:13;FALSE;NA;"926361612314853377";NA;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";"shino__0707";263;TRUE;FALSE;NA;NA
"620";"RT @ajkendof: [<U+7B2C>65<U+56DE><U+5168><U+65E5><U+672C><U+5263><U+9053><U+9078><U+624B><U+6A29><U+5927><U+4F1A>]
<U+6C7A><U+52DD>
<U+5185><U+6751> <U+826F><U+4E00>(<U+6771><U+4EAC><U+90FD>)- <U+30B3><U+30B3> <U+897F><U+6751> <U+82F1><U+4E45>(<U+718A><U+672C><U+770C>)
<U+897F><U+6751><U+9078><U+624B>2<U+5E74><U+3076><U+308A>2<U+5EA6><U+76EE><U+306E><U+512A><U+52DD><U+3002>
 #kendo #<U+5263><U+9053>";FALSE;0;NA;2017-11-03 08:13:11;FALSE;NA;"926361600218427392";NA;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";"bucchi3937";177;TRUE;FALSE;NA;NA
